m,effs
1505.0,0.8592751548503192
1510.0,0.8593362409944598
1515.0,0.859396742324403
1520.0,0.8594566657269527
1525.0,0.8595160179927132
1530.0,0.8595748058176426
1535.0,0.8596330358045782
1540.0,0.8596907144647338
1545.0,0.85974784821917
1550.0,0.8598044434002377
1555.0,0.8598605062529944
1560.0,0.8599160429365966
1565.0,0.8599710595256659
1570.0,0.86002556201163
1575.0,0.8600795563040411
1580.0,0.8601330482318688
1585.0,0.8601860435447711
1590.0,0.8602385479143426
1595.0,0.8602905669353393
1600.0,0.8603421061268833
1605.0,0.8603931709336443
1610.0,0.8604437667270014
1615.0,0.8604938988061841
1620.0,0.8605435723993925
1625.0,0.8605927926648986
1630.0,0.8606415646921278
1635.0,0.8606898935027216
1640.0,0.8607377840515812
1645.0,0.8607852412278935
1650.0,0.860832269856139
1655.0,0.8608788746970822
1660.0,0.8609250604487442
1665.0,0.8609708317473594
1670.0,0.8610161931683153
1675.0,0.8610611492270757
1680.0,0.8611057043800882
1685.0,0.8611498630256764
1690.0,0.861193629504917
1695.0,0.8612370081025005
1700.0,0.8612800030475789
1705.0,0.8613226185145983
1710.0,0.8613648586241167
1715.0,0.8614067274436091
1720.0,0.8614482289882579
1725.0,0.8614893672217305
1730.0,0.8615301460569439
1735.0,0.8615705693568158
1740.0,0.8616106409350038
1745.0,0.8616503645566318
1750.0,0.8616897439390042
1755.0,0.8617287827523084
1760.0,0.8617674846203053
1765.0,0.8618058531210089
1770.0,0.8618438917873538
1775.0,0.8618816041078522
1780.0,0.8619189935272399
1785.0,0.8619560634471117
1790.0,0.8619928172265462
1795.0,0.8620292581827201
1800.0,0.8620653895915136
1805.0,0.8621012146881037
1810.0,0.8621367366675504
1815.0,0.8621719586853712
1820.0,0.8622068838581073
1825.0,0.8622415152638806
1830.0,0.8622758559429415
1835.0,0.8623099088982074
1840.0,0.8623436770957933
1845.0,0.8623771634655333
1850.0,0.862410370901494
1855.0,0.8624433022624792
1860.0,0.8624759603725276
1865.0,0.8625083480214006
1870.0,0.8625404679650647
1875.0,0.8625723229261643
1880.0,0.8626039155944877
1885.0,0.862635248627426
1890.0,0.8626663246504245
